Date,GOOG,APPL,AMZN,TSLA,NFLX,FB,SBUX
2015-04-29,550.469971,130.16000400000001,426.75,230.05000299999998,80.07,80.010002,50.419998
2015-04-30,547.869995,128.639999,427.10998499999994,230.38999900000002,80.237144,80.010002,50.630001
2015-05-01,538.429993,126.099998,423.82000700000003,229.940002,79.855713,79.239998,49.950001
2015-05-04,538.530029,129.5,424.799988,228.17999300000002,79.571426,79.33000200000001,50.299999
2015-05-05,538.210022,128.149994,422.85000599999995,237.75999500000003,81.238571,78.550003,49.939999
2015-05-06,531.23999,126.559998,421.42999299999997,234.100006,81.028572,77.970001,49.68
2015-05-07,523.98999,124.769997,424.14999400000005,221.0,80.114288,78.0,48.740002000000004
2015-05-08,536.650024,126.68,430.75,235.99000499999997,81.041428,79.099998,49.990002000000004
2015-05-11,538.369995,127.389999,432.51000999999997,236.289993,82.324287,78.480003,49.709998999999996
2015-05-12,531.599976,125.599998,431.079987,240.11000099999998,83.808571,77.870003,49.150002
2015-05-13,530.5599980000001,126.150002,429.98001100000005,247.61000099999998,83.404289,77.720001,49.849998
2015-05-14,533.77002,127.410004,429.450012,244.82000699999998,83.285713,78.940002,49.98
2015-05-15,539.179993,129.070007,428.0,243.92999300000002,86.364288,81.410004,50.790001000000004
2015-05-18,532.01001,128.380005,426.0,247.0,87.544289,80.33000200000001,50.650002
2015-05-19,533.97998,130.690002,424.869995,248.42999300000002,88.888573,81.25,51.48
2015-05-20,538.48999,130.0,420.60000599999995,247.13000499999998,88.214287,80.470001,51.310001
2015-05-21,537.950012,130.070007,428.0,243.02999900000003,89.081429,80.190002,50.939999
2015-05-22,540.150024,131.600006,431.549988,245.38000499999998,89.178574,80.349998,51.330002
2015-05-26,538.119995,132.600006,426.200012,247.67999300000002,88.87428299999999,80.43,51.380001
2015-05-27,532.799988,130.33999599999999,427.450012,248.50999500000003,88.14286,79.599998,51.040001000000004
2015-05-28,538.01001,131.860001,429.709991,247.02999900000003,89.714287,80.25,51.84
2015-05-29,537.369995,131.229996,427.23001100000005,251.0,89.47285500000001,79.949997,51.950001
2015-06-01,536.789978,130.279999,430.39999400000005,251.41000400000001,88.83714300000001,79.300003,51.959998999999996
2015-06-02,532.929993,129.860001,430.07000700000003,248.919998,88.711426,79.760002,51.98
2015-06-03,539.909973,130.66000400000001,434.39999400000005,248.19999700000002,89.242859,81.349998,52.0
2015-06-04,537.76001,129.580002,434.39999400000005,247.5,88.378571,82.139999,51.869999
2015-06-05,536.349976,129.5,429.660004,246.0,89.214287,81.870003,51.57
2015-06-08,533.3099980000001,128.899994,425.619995,250.850006,90.714287,81.82,52.0
2015-06-09,527.5599980000001,126.699997,422.959991,255.399994,89.334282,80.599998,51.349998
2015-06-10,529.3599849999999,127.91999799999999,426.459991,251.899994,93.395714,80.83000200000001,51.799999
2015-06-11,538.424988,129.179993,432.290009,253.25999500000003,96.889999,82.309998,52.810001
2015-06-12,531.599976,128.190002,431.25,250.210007,94.915718,81.370003,52.41
2015-06-15,528.0,126.099998,427.660004,249.69999700000002,92.85714,80.550003,52.23
2015-06-16,528.400024,127.029999,424.14999400000005,250.13000499999998,94.242859,80.82,52.27
2015-06-17,529.369995,127.720001,428.35998499999994,252.169998,95.132858,81.760002,53.09
2015-06-18,531.0,127.230003,430.299988,262.0,94.65142800000001,81.639999,53.5
2015-06-19,537.210022,127.709999,440.26000999999997,262.399994,96.242859,82.83000200000001,54.080002
2015-06-22,539.590027,127.489998,437.0,262.149994,95.042854,83.410004,54.330002
2015-06-23,539.6400150000001,127.480003,435.589996,260.320007,96.335716,84.959999,54.040001000000004
2015-06-24,540.0,127.209999,444.97000099999997,266.980011,100.014282,87.660004,53.75
2015-06-25,538.869995,128.860001,438.07000700000003,266.450012,95.48143,89.260002,54.09
2015-06-26,537.26001,127.66999799999999,441.76000999999997,268.890015,95.300003,88.120003,54.459998999999996
2015-06-29,525.01001,125.459999,434.98001100000005,261.950012,91.505714,86.610001,53.869999
2015-06-30,526.02002,125.57,434.200012,264.799988,93.35714,86.599998,54.150002
2015-07-01,524.72998,126.900002,439.35000599999995,271.109985,94.805717,86.769997,53.860001000000004
2015-07-02,521.080017,126.43,437.0,280.200012,93.998573,87.400002,54.029999
2015-07-06,519.5,124.940002,435.23001100000005,278.880005,93.47285500000001,86.489998,53.639998999999996
2015-07-07,523.130005,125.889999,435.67999299999997,275.0,95.012856,87.800003,54.290001000000004
2015-07-08,521.049988,124.480003,434.35000599999995,259.320007,93.471428,86.290001,53.860001000000004
2015-07-09,523.119995,123.849998,434.89999400000005,259.079987,94.900002,86.730003,54.07
2015-07-10,526.289978,121.940002,440.48999000000003,262.22000099999997,97.522858,87.349998,54.540001000000004
2015-07-13,532.880005,125.029999,448.290009,262.25,98.09857199999999,88.660004,55.0
2015-07-14,546.76001,126.040001,462.32000700000003,262.100006,101.271431,90.459999,55.959998999999996
2015-07-15,560.130005,125.720001,463.040009,266.73999,99.970001,90.0,55.919998
2015-07-16,565.119995,127.739998,465.5,264.22000099999997,111.019997,90.279999,56.060001
2015-07-17,649.0,129.080002,477.700012,272.5,117.339996,92.550003,55.900002
2015-07-20,659.23999,130.970001,492.57000700000003,275.0,114.699997,95.849998,55.73
2015-07-21,655.210022,132.850006,487.89999400000005,270.049988,110.209999,98.949997,56.380001
2015-07-22,660.8900150000001,121.989998,485.98999000000003,261.269989,112.139999,96.739998,56.43
2015-07-23,661.27002,126.199997,491.660004,269.649994,110.910004,96.959999,56.98
