Date,GOOG,APPL,AMZN,TSLA,NFLX,FB,SBUX
2015-04-29,549.080017,119.93168600000001,429.369995,232.44999700000002,80.407143,80.470001,47.200581
2015-04-30,537.340027,116.67795600000001,421.77999900000003,226.05000299999998,79.5,78.769997,46.203441999999995
2015-05-01,537.900024,120.220688,422.869995,226.02999900000003,79.575714,78.989998,46.865086
2015-05-04,540.780029,119.987633,423.040009,230.50999500000003,79.271431,78.809998,47.014202000000004
2015-05-05,530.799988,117.283951,421.19000199999994,232.94999700000002,80.792854,77.559998,46.191513
2015-05-06,524.219971,116.54742399999999,419.100006,230.42999300000002,80.077141,78.099998,45.74279
2015-05-07,530.700012,117.268303,426.880005,236.80000299999998,80.748573,78.43,46.135428999999995
2015-05-08,538.219971,119.477737,433.69000199999994,236.61000099999998,82.085716,78.510002,46.537407
2015-05-11,535.700012,118.260674,432.85000599999995,239.49000499999997,84.278572,78.010002,46.275661
2015-05-12,529.039978,117.839386,431.01998899999995,244.74000499999997,83.377144,77.459999,46.47197
2015-05-13,529.619995,117.970436,426.869995,243.17999300000002,82.872856,78.440002,46.359795
2015-05-14,538.400024,120.72287,432.27999900000003,244.100006,83.835716,81.370003,47.266609
2015-05-15,533.849976,120.55435200000001,426.0,248.83999599999999,87.60714,80.41999799999999,47.490971
2015-05-18,532.299988,121.883774,425.23999000000003,248.75,88.267143,80.879997,47.846222
2015-05-19,537.3599849999999,121.771431,421.709991,247.13999900000002,88.068573,80.629997,48.070586999999996
2015-05-20,539.27002,121.762047,423.85998499999994,244.350006,88.790001,80.550003,47.705994
2015-05-21,542.51001,123.007195,431.630005,245.61999500000002,89.002853,80.480003,47.986462
2015-05-22,540.1099849999999,124.083832,427.630005,247.729996,88.83856999999999,80.540001,48.126675
2015-05-26,532.320007,121.350128,425.47000099999997,247.460007,87.992859,79.33000200000001,47.52837
2015-05-27,539.789978,123.615738,431.420013,247.42999300000002,89.85714,80.550003,48.229519
2015-05-28,539.780029,123.37229199999999,426.57000700000003,251.44999700000002,89.507141,80.150002,48.435192
2015-05-29,532.1099849999999,121.96801,429.23001100000005,250.80000299999998,89.15142800000001,79.190002,48.575409
2015-06-01,533.98999,122.211426,430.920013,249.44999700000002,89.002853,80.290001,48.818481
2015-06-02,539.179993,121.668449,430.98999000000003,248.350006,89.129997,80.440002,48.360401
2015-06-03,540.3099980000001,121.81823,436.589996,248.99000499999997,88.808571,82.440002,48.724990999999996
2015-06-04,536.700012,121.106728,430.77999900000003,245.919998,89.34857199999999,82.050003,48.351055
2015-06-05,533.330017,120.44200900000001,426.950012,249.13999900000002,90.459999,82.139999,48.790432
2015-06-08,526.830017,119.64623999999999,423.5,256.290009,89.604286,80.66999799999999,48.17342
2015-06-09,526.6900019999999,119.290497,425.48001100000005,256.0,92.449997,80.66999799999999,48.182774
2015-06-10,536.6900019999999,120.657349,430.76998899999995,250.69999700000002,95.871429,82.160004,49.257862
2015-06-11,534.6099849999999,120.385834,432.97000099999997,251.41000400000001,95.094284,81.83000200000001,49.070892
2015-06-12,532.330017,119.05644199999999,429.920013,250.690002,94.418571,81.529999,49.201778000000004
2015-06-15,527.200012,118.82238799999999,423.670013,250.38000499999998,93.431427,80.709999,48.865223
2015-06-16,528.150024,119.459007,427.26000999999997,253.11999500000002,95.272858,81.059998,49.51963
2015-06-17,529.26001,119.178154,427.80999800000006,260.410004,94.271431,81.790001,49.772034000000005
2015-06-18,536.72998,119.72113,439.39001500000006,261.890015,94.742859,82.910004,50.585369
2015-06-19,536.6900019999999,118.52281200000002,434.920013,262.51001,93.871429,82.510002,50.417084
2015-06-22,538.1900019999999,119.468369,436.290009,259.790009,96.414284,84.739998,50.389053000000004
2015-06-23,540.47998,118.925377,445.98999000000003,267.670013,97.312859,87.879997,50.594711
2015-06-24,537.840027,119.936462,440.839996,265.170013,96.944283,88.860001,50.211418
2015-06-25,535.22998,119.36539499999999,440.10000599999995,268.790009,94.891426,87.980003,50.54797
2015-06-26,531.6900019999999,118.663246,438.10000599999995,267.089996,93.08856999999999,88.010002,51.062145
2015-06-29,521.52002,116.584877,429.85998499999994,262.019989,92.23143,85.800003,50.061848
2015-06-30,520.51001,117.427444,434.089996,268.26001,93.84857199999999,85.769997,50.127280999999996
2015-07-01,521.840027,118.52281200000002,437.39001500000006,269.149994,93.635712,86.910004,50.379696
2015-07-02,523.400024,118.373024,437.709991,280.019989,94.044289,87.290001,50.706902
2015-07-06,522.8599849999999,117.96108999999998,436.040009,279.72000099999997,94.571426,87.550003,50.772339
2015-07-07,525.02002,117.67086,436.72000099999997,267.880005,94.091431,87.220001,50.83778
2015-07-08,516.830017,114.749931,429.700012,254.960007,93.507141,85.650002,49.91227
2015-07-09,520.679993,112.409424,434.39001500000006,257.920013,95.727142,85.879997,50.529274
2015-07-10,530.130005,115.414635,443.51000999999997,259.149994,97.228569,87.949997,51.015408
2015-07-13,546.549988,117.64279199999999,455.57000700000003,262.160004,101.08714300000001,90.099998,52.0718
2015-07-14,561.099976,117.59597,465.57000700000003,265.649994,100.371429,89.68,52.118542
2015-07-15,560.219971,118.728775,461.19000199999994,263.140015,98.129997,89.760002,51.735256
2015-07-16,579.849976,120.31094399999999,475.48001100000005,266.679993,115.809998,90.849998,52.109192
2015-07-17,672.929993,121.350128,483.01000999999997,274.660004,114.769997,94.970001,52.062443
2015-07-20,663.02002,123.64381399999999,488.10000599999995,282.26001,110.550003,97.910004,52.548573
2015-07-21,662.299988,122.408051,488.0,266.769989,112.510002,98.389999,52.539223
