Date,GOOG,APPL,AMZN,TSLA,NFLX,FB,SBUX
2016-02-17,691.380005,96.150002,519.3900150000001,156.679993,89.639999,100.400002,56.16
2016-02-18,696.030029,96.089996,523.72998,164.770004,90.309998,103.029999,56.669998
2016-02-19,694.049988,95.800003,515.349976,162.5,88.029999,102.059998,56.52
2016-02-22,702.51001,95.91999799999999,541.080017,169.850006,88.300003,105.339996,58.169998
2016-02-23,693.580017,94.550003,545.330017,173.679993,89.050003,105.120003,58.0
2016-02-24,680.780029,93.32,533.150024,167.83999599999999,86.699997,102.739998,56.279999
2016-02-25,690.585022,95.25,545.289978,175.199997,90.209999,105.610001,58.0
2016-02-26,700.8599849999999,96.58000200000001,553.169983,185.0,94.25,107.160004,57.919998
2016-02-29,697.679993,96.650002,552.51001,189.220001,93.339996,106.75,58.099998
2016-03-01,699.77002,97.41999799999999,556.0,182.699997,93.610001,107.599998,58.5
2016-03-02,712.0,99.639999,573.700012,181.5,95.900002,108.769997,58.830002
2016-03-03,706.02002,100.449997,573.1099849999999,184.220001,95.389999,108.540001,58.200001
2016-03-04,706.02002,101.370003,571.070007,197.5,98.32,107.93,58.23
2016-03-07,686.900024,100.959999,555.549988,197.399994,95.25,104.720001,57.310001
2016-03-08,685.340027,100.400002,554.73999,202.199997,94.5,104.400002,57.259997999999996
2016-03-09,694.0,100.269997,550.130005,202.78999299999998,95.0,105.489998,56.790001000000004
2016-03-10,703.3599849999999,100.150002,547.900024,200.669998,95.449997,105.769997,56.919998
2016-03-11,717.125,101.5,562.72998,205.330002,96.050003,107.91999799999999,56.57
2016-03-14,725.150024,101.779999,563.049988,210.63999900000002,97.16999799999999,108.769997,57.5
2016-03-15,724.77002,103.849998,567.0,211.5,96.43,108.839996,58.169998
2016-03-16,724.51001,104.589996,571.1400150000001,217.020004,97.5,110.099998,58.650002
2016-03-17,736.0,104.959999,555.01001,220.0,99.0,110.730003,59.369999
2016-03-18,731.830017,105.190002,546.090027,228.059998,100.010002,110.269997,59.43
2016-03-21,733.515991,105.139999,538.580017,235.0,99.5,111.029999,59.02
2016-03-22,737.460022,105.209999,545.049988,232.559998,99.199997,111.16999799999999,58.57
2016-03-23,736.150024,105.900002,558.099976,222.02999900000003,98.809998,112.0,58.689999
2016-03-24,731.0,104.889999,567.080017,215.0,97.07,111.68,58.279999
2016-03-28,732.5,105.059998,575.5599980000001,225.0,97.82,112.949997,58.400002
2016-03-29,728.76001,104.879997,576.5,225.330002,101.0,113.639999,58.82
2016-03-30,748.73999,108.599998,595.0,226.5,101.480003,114.360001,59.509997999999996
