Date,GOOG,APPL,AMZN,TSLA,NFLX,FB,SBUX
2016-11-18,1547100,28428900,4373400,5210300,6746800,22879300,8741000
2016-11-21,1330600,29264600,4614600,4361000,7064500,35415400,8004000
2016-11-22,1593100,25965500,5311300,5603400,7007200,26089200,10268700
2016-11-23,1477400,27426400,3522500,4885300,4517400,15672100,8177000
2016-11-25,587400,11475900,1837100,2366100,1616300,8658600,3228800
2016-11-28,2188200,27194000,4438800,4529200,5278900,18101300,8750900
2016-11-29,1616600,28528800,3272300,4439300,7082300,18891000,10582900
2016-11-30,2392900,36162300,4625900,3547100,7715100,30188900,9528000
2016-12-01,3017900,37086900,4666000,5126400,8636900,43277000,12381600
2016-12-02,1452500,26528000,3561300,4042300,8953600,25070400,16870000
2016-12-05,1394200,34324500,4314700,4072200,7626300,20201500,7701200
2016-12-06,1690700,26195500,3794700,3391600,11513200,19131200,7035700
2016-12-07,1761000,29998700,3684900,5461900,8204700,21913700,9094800
2016-12-08,1488100,27068300,3189600,3194100,8987700,22442800,7972500
2016-12-09,1821900,34402600,2470900,2722500,4700800,17464700,7091300
2016-12-12,2104100,26374400,2963900,2438900,3917600,17805500,7736200
2016-12-13,2145200,43733800,5285300,6823900,5564500,29768000,8878100
2016-12-14,1704200,34031800,5454800,4150900,6110300,25913100,9022900
2016-12-15,1626500,46524500,3801900,3219600,7376200,20139600,11837800
2016-12-16,2428300,44351100,4828700,3779800,7821700,25324300,10580600
2016-12-19,1232100,27779400,3113200,3488100,4867300,15918100,6433800
2016-12-20,951000,21425000,2703600,4689100,3937800,13684400,4888300
2016-12-21,1211300,23783200,2044600,5207600,6514800,10767600,5380500
2016-12-22,972200,26085900,2543600,3111100,4160700,16258600,6777700
2016-12-23,623400,14249500,1976900,4662900,2002100,10890000,4297300
2016-12-27,789100,18296900,2638700,5915700,5288200,12051500,4186200
2016-12-28,1153800,20905900,3301000,3782500,4389200,12087400,5548700
2016-12-29,742200,15039500,3153500,4035900,3443700,9934900,3780900
2016-12-30,1770000,30586300,4139400,4642600,4455400,18684100,8344500
2017-01-03,1657300,28781900,3521100,5923300,9437900,20663900,7809300
2017-01-04,1073000,21118100,2510500,11213500,7843600,19630900,7796300
2017-01-05,1335200,22193600,5830100,5911700,10185500,19492200,7602300
2017-01-06,1640200,31751900,5986200,5527900,10657900,28545300,8587800
2017-01-09,1272400,33561900,3440100,3957000,5766900,22880400,12632300
2017-01-10,1176800,24462100,2558400,3660000,5985800,17324600,6671800
2017-01-11,1065900,27588600,2992800,3650800,5615100,18356500,6028000
2017-01-12,1353100,27086200,4873900,3790200,5388900,18653900,4733000
2017-01-13,1099200,26111900,3791900,6093000,10515000,24884300,4745600
2017-01-17,1355800,34439800,3659400,4611900,12183200,15294500,5724600
2017-01-18,1294400,23713000,2354200,3769000,16168600,13145900,7375700
2017-01-19,919300,25597300,2540800,7732300,23203400,12195500,7850500
2017-01-20,1670000,32597900,3376200,4204300,9497400,19097200,7651600
2017-01-23,1963600,22050200,2797500,6262900,7433900,16593600,6814400
2017-01-24,1474000,23211000,2971700,4965500,7754700,15162700,10704100
2017-01-25,1494500,32377600,3922600,5142600,7238100,18731300,7117600
2017-01-26,2973900,26337600,3586300,3152100,6038300,20020100,12382400
2017-01-27,2965800,20562900,2998700,3166300,8323900,19539500,28884900
2017-01-30,3246600,30377500,3747300,3801100,8122500,18956100,13322000
2017-01-31,2160600,49201000,3137200,4116100,4411600,19790500,14308000
2017-02-01,2029700,111985000,3850200,3958800,6033400,50139800,18796900
2017-02-02,1532100,33710400,7350500,2499800,3462400,54366400,15289700
2017-02-03,1463400,24507300,10868800,2186700,3512600,24804900,14161700
2017-02-06,1184500,26845900,3897300,3562500,3552100,17058500,13029800
2017-02-07,1241200,38183800,3466100,4244800,8573500,14596400,9910500
2017-02-08,1155300,23004100,2858000,3933000,6887100,22390600,11681900
2017-02-09,989700,28349900,2484900,7820200,4555100,16470600,11106800
2017-02-10,1135000,20065500,2429600,3619700,6171900,15061900,11179000
2017-02-13,1213300,23035400,4172600,7029600,4790400,13526200,8027900
2017-02-14,1053600,33226200,2787900,7329400,8355000,14364900,8527400
2017-02-15,1313600,35623100,2968900,4947900,5309100,13226500,6967200
2017-02-16,1287600,22584600,2714700,7077300,2847500,12831100,8524500
2017-02-17,1611000,22198200,3112300,6257100,4588100,12276500,11008400
2017-02-21,1262300,24507200,3507700,5676700,3571500,14759100,8289200
2017-02-22,982900,20836900,2617000,8755000,3482000,27360100,7876600
2017-02-23,1472800,20788200,3462000,14915200,4668000,18422500,7178600
2017-02-24,1392200,21776600,3688000,8171600,3302700,12625700,7806200
2017-02-27,1101500,20257400,2713600,11460800,3907400,14306700,7702400
2017-02-28,2260800,23482900,2793700,6078100,3862200,16112100,8750700
2017-03-01,1496500,36414600,2760100,4809500,4170600,16257000,7198000
2017-03-02,942500,26211000,2132100,3351800,6119900,12294800,6595400
2017-03-03,896400,21108100,1941100,2919400,5399800,11160600,7735900
2017-03-06,1109000,21750000,2610400,3355500,7116100,12748200,9160000
2017-03-07,1037600,17446300,2247600,3459500,4241000,13527100,10890300
2017-03-08,989800,18707200,2286500,3725200,4085500,10184500,13061600
2017-03-09,1261500,22155900,2048200,3879300,2652700,15535300,17844200
2017-03-10,1704000,19612800,2436400,3066300,3318500,16314100,13886400
2017-03-13,1223600,17421700,1909700,3022600,4922400,10955500,9090200
2017-03-14,779900,15309100,2130600,7598400,4660300,12944000,7892900
2017-03-15,1381500,25691800,2562200,5330800,5987200,19344800,8712000
2017-03-16,977600,19232000,1842300,7132200,5286500,13612900,8074300
2017-03-17,1712300,43885000,3384400,6497500,6281300,20592800,15822100
2017-03-20,1231500,21542000,2282700,3614300,3421000,12099500,7948400
2017-03-21,2463500,39529900,4382900,6908600,7669800,29894800,8030600
2017-03-22,1401500,25860200,2658700,4059300,6486900,17055400,8452100
2017-03-23,3487100,20346300,1953000,3320200,3712600,13022800,7357200
2017-03-24,1981000,22395600,2138300,5647300,3546600,16664700,15763000
2017-03-27,1894300,23575100,2755800,6230800,4771700,12800500,8861800
2017-03-28,1620500,33374800,3041600,7987600,4638000,14679400,8331600
2017-03-29,1786300,29190000,4485800,3676200,3855000,16527600,7001600
2017-03-30,1055300,21207300,2762700,4148400,4461100,12404000,8677900
2017-03-31,1401900,19661700,3957600,3294600,3888200,11478300,9156700
2017-04-03,1671500,19985700,3422300,13888600,4609300,13564000,8989000
2017-04-04,1045400,19891400,4984700,10134600,4368900,12948600,6474800
2017-04-05,1555300,27717900,7508400,7880900,4607600,17158100,13656200
2017-04-06,1254400,21149000,6344100,5520600,3312400,15103400,9112500
2017-04-07,1057300,16672200,3710900,4579600,3040500,11818300,6773800
2017-04-10,978900,18933400,3184300,7664500,5807400,9039400,5266300
2017-04-11,1079700,30379400,3012700,5724600,4621500,16638100,5855100
2017-04-12,900500,20350000,2456100,6050700,4387000,11612500,5450300
2017-04-13,1122400,17822900,3174600,9284600,3685800,10965600,4871700
2017-04-17,895000,16582100,2854700,4138700,16364700,11519700,5626000
2017-04-18,836700,14697500,2999200,3035700,19671000,14807500,5449300
2017-04-19,954200,17328400,2870200,3898000,12395100,15563900,12000600
2017-04-20,959000,23319600,2814400,6149400,7248200,15968200,12445900
2017-04-21,1323600,17320900,2420500,4509800,6824800,12382000,8800000
2017-04-24,1372500,17134300,3122900,5083500,4800900,14407200,10721300
2017-04-25,1672000,18871500,3380600,6737700,20674200,17767500,11031500
2017-04-26,1237200,20041200,2608900,4695000,9274100,12395000,8525400
2017-04-27,2026800,14246300,5305500,3468600,7719400,11275100,15285300
2017-04-28,3219500,20860400,7335800,4463400,6356400,30652200,24974100
2017-05-01,2116000,33602900,5466500,8829600,9031600,25218300,10910300
2017-05-02,1587200,45352200,3848800,5382800,5384800,21870400,9152100
2017-05-03,1499500,45697000,3582700,7133400,3931200,29782500,7706400
2017-05-04,1422100,23371900,2418400,14152000,5582300,36225500,6874300
2017-05-05,1911300,27327700,2866400,8177300,5341700,17148500,6443300
2017-05-08,1329800,48752400,3415700,7006500,4818800,15827500,5588400
2017-05-09,1581800,39130400,3262100,9676500,3911000,17453900,5806600
2017-05-10,1173900,25805700,2096500,5741600,6869900,12080700,7198400
2017-05-11,835000,27255100,2194100,4753800,5677400,11841900,5516900
2017-05-12,1050600,32527000,3625900,4121600,5092900,9598200,5647500
2017-05-15,1108100,26009700,4270600,7622000,4972000,15064700,5904100
2017-05-16,969500,20048500,3126100,4152500,3464900,14550800,6303500
2017-05-17,2362100,50767700,5145600,6711900,8184500,28300100,7581200
2017-05-18,1596900,33568200,3939300,5653800,6802700,23031600,8602400
2017-05-19,1393000,26960800,3972100,4687600,4091500,16187900,12531000
2017-05-22,1120400,22966400,2642200,4329200,3744100,12586700,6391600
2017-05-23,1270800,19918900,2415600,4318400,3370900,12817800,5622500
2017-05-24,1024800,19178000,2446000,5033300,2970800,17862400,7249300
2017-05-25,1660500,19235600,4822000,5014000,8561000,19891400,8931800
2017-05-26,1252000,21927600,3469200,7802200,4834300,14996200,6098000
2017-05-30,1466700,20126900,3263100,7782900,4828600,13226000,7094600
2017-05-31,2448100,24451200,3913100,9963400,5328900,18023900,7314600
2017-06-01,1410500,16404100,2454800,7608000,3896300,14530600,6058300
2017-06-02,1751000,27770700,3752300,5590200,4259100,16854400,7840400
2017-06-05,1252100,25331700,2719900,6784400,3875200,12520400,6808900
2017-06-06,1814600,26624900,3346400,11086800,4382100,13457100,5448400
2017-06-07,1453900,21069600,2823000,9398000,3353100,12066700,8365000
2017-06-08,1471500,21250800,2753300,9009800,3695200,17799400,11255600
2017-06-09,3309400,64882700,7647700,17261400,10292000,35577700,11240500
2017-06-12,3763500,72307300,9447200,10517700,14114500,33170200,11071600
2017-06-13,2013300,34165400,4580000,11807900,8484700,20483400,9384900
2017-06-14,1489700,31531200,3974900,12818400,6461800,20808800,9703300
2017-06-15,2133100,32165400,5373900,10426500,7319700,18994200,7516000
2017-06-16,3094700,50361100,11472700,6731000,6909700,22882400,11522400
2017-06-19,1533300,32541400,5043400,6549300,6544300,19026500,6778000
2017-06-20,1126000,24900100,4076800,7438700,4878700,14743900,6985700
2017-06-21,1202200,21265800,2922500,4923200,5803400,15039800,6027600
2017-06-22,941400,19106300,2253400,7529800,3769200,13005500,5602000
2017-06-23,1527900,35439400,2879100,6445800,6250800,18027000,6469500
2017-06-26,1598400,25692400,3386200,6604100,6016000,18049700,5674600
2017-06-27,2579900,24761900,3782400,6996400,7424300,19360800,5652400
2017-06-28,2721400,22082400,3737600,6302500,5589900,16719100,5419200
2017-06-29,3299200,31499400,4303000,8221000,7142500,23973500,7421200
2017-06-30,2090200,23024100,3390300,5848500,5213300,17666000,8117100
2017-07-03,1709800,14277800,2909100,6305400,3908200,13862700,4575300
2017-07-05,1813900,21569600,3653000,17046700,4627800,14334300,7773600
2017-07-06,1424500,24128800,3259600,19324500,5486500,14951800,8886600
2017-07-07,1637800,19201700,2643400,14176900,5561300,13615900,7278300
2017-07-10,1192800,21090600,3546300,13820900,5360600,13378700,4832100
2017-07-11,1113200,19781800,2982700,11559400,4898600,13667700,5422300
2017-07-12,1532100,24884500,3608600,10346100,8481800,22739400,7141900
2017-07-13,1294700,25199400,2880800,8594500,6700100,13929200,8460200
2017-07-14,1053800,20132100,2102500,5625200,5549200,16371200,5441400
2017-07-17,1165500,23793500,3712600,9876900,17496700,12858800,6774500
2017-07-18,1154000,17868800,4007600,6373700,41587400,23722900,7857500
2017-07-19,1224500,20923000,2964000,6357000,17344300,26273600,8203600
2017-07-20,1624500,17243700,3097500,5166200,7907200,18523100,10546700
2017-07-21,1711000,26252600,2734600,4901600,9277400,14744000,6717200
2017-07-24,3248300,21493200,3288000,8637100,8797300,17367000,7442600
2017-07-25,4661000,18853900,2447600,6989200,5374500,15383200,7933100
2017-07-26,2088300,15781000,2921300,4820800,4479300,35236900,8775900
2017-07-27,3213000,32476300,10991700,8302400,11221000,68910700,23286700
2017-07-28,1846400,17213700,7709400,4880400,6201900,24557600,53454800
2017-07-31,1970100,19845900,7352100,8535100,4883600,25478900,20299400
2017-08-01,1277700,35368600,4572600,8303100,5112700,14385000,18120900
2017-08-02,1824400,69936800,4070000,13091500,5771300,17433800,14764900
2017-08-03,1202500,27097300,3255800,13535000,4627700,10793800,13331500
2017-08-04,1082300,20559900,2730300,9268900,4491100,10777700,9179800
2017-08-07,1032200,21870300,2676600,6324500,4609800,12787800,7253900
2017-08-08,1061600,36205900,2902800,7449800,6104000,14393500,11095300
2017-08-09,1192100,26131500,3569700,6892100,9670500,10815000,16717700
2017-08-10,1824000,40804300,5684100,7092900,9693100,20832700,13235300
2017-08-11,1206800,26257100,3468000,4365800,5022300,13791200,9235000
2017-08-14,1064500,22122700,3042800,4502700,7457100,12954200,7319500
2017-08-15,883400,29465500,2549300,3085100,5656100,8729200,6674600
2017-08-16,1006700,27671600,3132100,3413800,7013600,15779900,7667100
2017-08-17,1277200,27940600,3512400,5027700,5229200,17216000,7451700
2017-08-18,1342700,27428100,3284800,5408200,7385700,15093600,10370500
2017-08-21,943400,26368500,3164500,6495400,6480700,11907500,12753200
2017-08-22,1166700,21604600,2750000,4322000,4886300,11391000,14547600
2017-08-23,1090200,19399100,2668300,4954500,4632300,9856500,11838500
2017-08-24,1270300,19818900,5195700,4584700,5361700,14030400,8716700
2017-08-25,1053400,25480100,3324800,3484000,4064000,12614500,8601100
2017-08-28,1086500,25966000,2596700,3764000,3657300,8553700,6643700
2017-08-29,1185600,29516900,2874300,4073700,4620900,11121000,6212400
2017-08-30,1301200,27269600,2904600,3412900,8034700,11138300,5596600
2017-08-31,1582600,26785100,3331500,4072800,6941000,17226500,8245300
2017-09-01,947400,16591100,2535900,3049500,3813000,11677600,7696300
2017-09-05,1326400,29468500,2883200,3835100,4589500,13210900,9160500
2017-09-06,1527700,21651700,2129900,4091400,8742600,13906300,11372300
2017-09-07,1212700,21928500,2566800,4239200,6036100,18049500,13801900
2017-09-08,1011500,28611500,2605300,3263500,4590800,10998500,11774500
2017-09-11,1267000,31580800,2186700,7667100,5979400,12372000,9314100
2017-09-12,1134400,71714000,2481100,5972900,6689600,11186300,10339400
2017-09-13,1102600,44907400,3374700,4185200,4320300,9119300,12787900
2017-09-14,1397600,23760700,3913300,7202500,4510700,15615700,8260800
2017-09-15,2505400,49114600,3760200,5420500,5591700,15660500,10744800
2017-09-18,1306900,28269400,3411300,7188000,5359600,12954000,6348400
2017-09-19,936700,20810600,2671100,6451900,4982100,13168600,5187100
2017-09-20,1669800,52951400,2888800,4919100,4625000,12264100,7080000
2017-09-21,1290600,37511700,2337600,4618200,7148100,11161400,7178500
2017-09-22,1052700,46645400,2641800,8159400,5464300,12097100,6950000
2017-09-25,1856800,44387300,5124000,7605900,9367200,41251600,10242700
2017-09-26,1666900,36660000,3564800,7156300,5602500,23363300,8021900
2017-09-27,2239400,25504200,3148900,6060300,5710500,19242500,8671300
2017-09-28,1020300,22005500,2522600,5319600,4077000,12178700,7607500
2017-09-29,1581000,26299800,2543800,5107100,4227900,15340400,11944400
2017-10-02,1283400,18698800,2442900,5286800,7342000,13392300,5956000
2017-10-03,888300,16230300,2666600,10153600,3956900,8190300,6137100
2017-10-04,952400,20163800,2527400,8163500,9235900,12127900,5569100
2017-10-05,1213800,21283800,3229200,4171700,19412700,14580600,7994300
2017-10-06,1173900,17407600,3782100,4297500,15348400,13124500,10576300
2017-10-09,891400,16262900,2938600,7493700,6971700,14570400,5822900
2017-10-10,968400,15617000,3084900,6978500,6233800,11341100,6573900
2017-10-11,1693300,16905600,2337100,4500800,6450200,11283700,8881900
2017-10-12,1262400,16125100,4067300,4087000,7753300,10351000,7234300
2017-10-13,1169800,16394200,2431500,3540500,12081300,13658300,6231100
2017-10-16,910500,24121500,2008900,5375500,22105400,11498800,7256900
2017-10-17,1290200,18997300,2319700,3293300,23900100,15990100,11227300
2017-10-18,1057600,16374200,2499700,4939100,11198900,12752400,8299500
2017-10-19,1313600,42584200,3108200,5061800,7034600,14048400,5720200
2017-10-20,1183200,23974100,2365100,4930400,5995600,12602200,11741100
2017-10-23,1478400,21984300,3494100,5747300,6980000,13852700,10111100
2017-10-24,1212200,17757200,2723900,4491700,7069100,12267900,7818500
2017-10-25,1211300,21207100,3033100,8594100,5315300,15868200,8281200
2017-10-26,2042100,17000500,5618700,5023500,5185800,11833100,12211400
2017-10-27,5167700,44454200,16565000,6979700,8128600,30285300,9922600
2017-10-30,2085100,44700800,6613100,4254400,5439600,24353200,6430900
2017-10-31,1330700,36046800,3477000,5672300,5518600,20174200,8857800
2017-11-01,1373400,33637800,3755500,8457300,5017400,40918300,7189800
2017-11-02,1049000,41393400,3684900,19791400,3606300,35529900,16879000
2017-11-03,1076400,59398600,3751500,8894000,3678800,17822100,28773800
2017-11-06,1123500,34319500,3327800,6474100,5840800,13139400,10811300
2017-11-07,1112300,24361500,2689000,5294300,6468000,12928200,11167400
2017-11-08,1088700,24409500,2581500,4725300,4237400,10494100,13533700
2017-11-09,1245200,29482600,3732700,5447100,5979900,12610300,14778900
2017-11-10,720000,25145500,2179900,4625400,6622200,11070200,7930300
2017-11-13,885800,16982100,2918400,7584900,4607000,9523400,7648200
2017-11-14,959200,24782500,3138400,5676100,3450500,9585900,7758200
2017-11-15,854000,29158100,3928700,5978700,4203100,10253700,8880500
2017-11-16,1129700,23637500,2213300,5822100,5678400,15607600,8310200
2017-11-17,1397100,21899500,2413400,13735100,3906300,13018000,6310800
2017-11-20,953500,16262400,2163900,8247700,3827500,10052400,6360100
2017-11-21,1097000,25131300,2479400,7261300,4787300,14504000,6284300
2017-11-22,746300,25588900,3555300,4917600,5895400,10376300,7308500
2017-11-24,537000,14026700,3528000,3244100,2160500,9426300,3479000
2017-11-27,1307900,20716800,6744000,4555900,3210100,12344500,10580300
2017-11-28,1424400,26428800,4559400,4949500,6981100,14379700,9734400
2017-11-29,2459400,41666400,9257500,8767400,14202700,41933500,10017900
2017-11-30,1724000,41527200,4509200,4351600,6630100,25307600,11509200
2017-12-01,1909600,39759300,4107100,4292900,6219500,20182500,12756400
2017-12-04,1906400,32542400,5931900,5835100,9069800,24459400,13302100
2017-12-05,2067300,27350200,4079800,4646500,5783700,20184900,11295600
2017-12-06,1272000,28560000,2853300,7195300,5490100,20255800,8458200
2017-12-07,1458200,25673300,2511600,4780600,4659500,20404500,6033800
2017-12-08,1290800,23355200,3050100,3468500,4987300,19883800,9950500
2017-12-11,1192800,35273800,2363500,7938000,5298600,13168600,10286600
2017-12-12,1279500,19409200,2235900,8733200,4265900,16854100,6042900
2017-12-13,1282700,23818400,2616800,6221500,4710000,14615700,7726300
2017-12-14,1558700,20476500,3214300,5799900,7792800,13591000,8945900
2017-12-15,3275900,40169300,4778600,6933200,7285600,28463100,22595000
2017-12-18,1554600,29421100,2947600,5476200,5011000,17265400,8751600
2017-12-19,1338700,27436400,2587800,6825000,7033000,14920600,7945700
2017-12-20,1268600,23475600,2371200,5953800,6545400,11860500,7188700
2017-12-21,995700,20949900,2123100,4385200,4729800,11600700,5974500
2017-12-22,755100,16114600,1585100,4215800,3878900,8487000,7148700
2017-12-26,760600,33185500,2005200,4378400,3045700,8897300,5546200
2017-12-27,1271900,21498200,1867200,4712100,4002100,9496100,4812200
2017-12-28,837100,16480200,1841700,4316300,10107400,12220800,5044500
2017-12-29,887500,25884400,2688400,3777200,5187600,10178700,5365600
2018-01-02,1237600,25555900,2694500,4352200,10966900,18151900,7216000
2018-01-03,1430200,29517900,3108800,4521500,8591400,16886600,7478400
2018-01-04,1004600,22434600,3022100,9946300,6029600,13880900,5775900
2018-01-05,1279100,23660000,3544700,4591200,7033200,13574500,6047700
2018-01-08,1047600,20567800,4279500,9859400,5580200,17994700,6335800
2018-01-09,902500,21584000,3661300,7146600,6125900,12393100,5233400
2018-01-10,1042800,23959900,2686000,4309900,5951500,10529900,8656500
2018-01-11,978300,18667700,3125000,6645500,7659500,9588600,5806300
2018-01-12,1720500,25226000,5443700,4825100,8199400,77306900,6989100
2018-01-16,1575300,29565900,7220700,6474300,13516100,36183800,8040700
2018-01-17,1198700,34386800,5221400,7083700,9037400,27992400,8417000
2018-01-18,1198200,31193400,4026900,5685800,8225300,23304900,9170900
2018-01-19,1778200,32425100,4578500,4888300,10548600,26826500,8361900
2018-01-22,1618000,27108600,4140100,6210400,17703300,21059500,11945800
2018-01-23,1333100,32689100,5169300,5465400,27705300,25678800,10806800
2018-01-24,1416600,51105100,6807500,5287500,17352400,24334500,11911900
2018-01-25,1480500,41529000,4753000,6740300,15336400,17377700,16225600
2018-01-26,2018800,39143000,4857300,4539400,11021800,17759200,51851700
2018-01-29,1378900,50640400,5701900,4747100,17529700,20453200,18899900
2018-01-30,1556300,46048200,5871900,4717700,12482900,20858600,14341200
2018-01-31,1538700,32478900,6424700,6214100,11695100,43275100,13118400
2018-02-01,2412100,47230800,9113800,4197700,9669000,54211300,14690100
2018-02-02,4857900,86593800,11125700,3704800,9123600,26677500,15358900
2018-02-05,3798300,72738500,11495000,4464100,11896100,33128200,16060000
2018-02-06,3448000,68243800,11066800,5088400,12595800,37758500,17415100
2018-02-07,2369200,51608600,7162700,6969200,8981500,27601900,13927000
2018-02-08,2859100,54390500,8578600,10314600,9306700,38478300,17736700
2018-02-09,3505900,70672600,14141500,12933700,16906900,39887600,19382000
2018-02-12,2057700,60819500,6738900,6227800,8534900,32092100,10969000
2018-02-13,1265100,32549200,5917900,4560200,6855200,21809400,10416400
2018-02-14,1555800,40644900,5959200,3950700,10972000,28929700,14190300
2018-02-15,1843400,51147200,5652700,5912900,10759700,20922100,10294900
2018-02-16,1681600,40176100,4472600,5642600,8312400,20645300,10151300
2018-02-20,1423100,33930500,6499200,4009400,7769000,21204900,9450900
2018-02-21,1512900,37471600,6304400,3219600,9371100,23200800,7851000
2018-02-22,1317200,30991900,4858100,6969800,8891500,18464200,10172400
2018-02-23,1261000,33812400,4418100,5817400,7301800,19007300,11394400
2018-02-26,1559100,38162200,4955000,4340000,10268600,17599700,8713800
2018-02-27,1774100,38928100,4808800,4797400,9416500,15849800,8821400
2018-02-28,1882600,37782100,4515000,6069700,7653500,18783000,11541100
2018-03-01,2515900,48802000,6835200,6885600,11932100,23201600,11127600
2018-03-02,2271600,38454000,6587600,5092800,13345300,20025900,11555100
2018-03-05,1202200,28401400,5233900,3823800,18986100,16189300,7835400
2018-03-06,1532800,23788500,4561700,4285700,18525800,15086800,8046800
2018-03-07,1292500,31703500,4174100,5007300,17132200,19097300,7044100
2018-03-08,1355100,23774100,3862600,3566200,11340100,17225900,7434700
2018-03-09,2128000,32185200,4534300,5506800,14500200,18526300,9539600
2018-03-12,2172300,32207100,5174200,8264000,20369200,15301200,10550300
2018-03-13,1907200,31693500,6531900,5965800,12917200,18067500,10411400
2018-03-14,1291400,29368400,4259400,7967400,10475100,16821700,6488500
2018-03-15,1395400,22743800,4069700,6564800,5642900,15614300,7377000
2018-03-16,3092000,39404700,5425000,6117300,7333700,24403400,13030900
2018-03-19,2805900,33446800,6580800,7484300,9925200,88140100,9350600
2018-03-20,1831900,19649400,4581600,4764300,5991900,129851800,5888400
2018-03-21,1878900,36338100,4750800,5958400,5263900,105920200,6569100
2018-03-22,2667000,41490800,6320600,4939800,8063300,73743000,6846500
2018-03-23,2156700,41028800,8006000,6654900,9529900,53609700,9476800
2018-03-26,2665100,37541200,5624700,8375200,11988300,126116600,8444900
2018-03-27,3095300,40922600,6999600,13872000,12068600,79117000,7562900
2018-03-28,3369300,41668500,13705300,21001400,18972900,60029200,9301900
2018-03-29,2726800,38398500,12581100,15170700,19145500,59434300,12015200
2018-04-02,2680400,37586800,10463600,16114000,13405800,36796000,16778300
2018-04-03,2275100,30278000,10231200,18844400,12694900,42543900,10908200
2018-04-04,2484700,34605500,6982300,19896700,12914000,49885600,7893100
2018-04-05,1363000,26933200,6413500,19121100,10655200,41449600,6305100
2018-04-06,1746400,35005300,5882300,13520300,11444800,41644800,8264500
2018-04-09,1751600,29017700,4208200,10249800,9853600,34915200,8023800
2018-04-10,1974500,28408600,4254100,10989800,10660500,57889300,6545000
2018-04-11,1483900,22431600,3582500,7482900,14877400,56144600,5508000
2018-04-12,1357000,22889300,3135000,7608800,10249400,38263000,6088200
2018-04-13,1223000,25124300,3685300,7327200,12046600,19990600,6689800
2018-04-16,1211200,21578400,2808600,6338500,20307900,18119400,6119200
2018-04-17,2320300,26509000,5114400,7000000,33866500,21716700,6139600
2018-04-18,1344100,20754500,5227500,6557700,11221100,20969600,5914200
2018-04-19,1747700,34808800,6523700,6090600,8438800,22235000,6280100
2018-04-20,1889700,65491100,5541600,5627900,9158700,19119400,12037600
2018-04-23,2341300,36515500,4465400,4893400,8968000,23088100,8444400
2018-04-24,4760300,33692000,7494700,5685300,13893200,35079900,7793600
2018-04-25,2391100,28382100,6587300,4013600,14919700,41083600,8367400
2018-04-26,2079500,27963000,8801100,4356000,9266700,77556900,14516600
2018-04-27,1619800,35655800,13053200,4364600,7074400,29804700,11975200
