iso_code,continent,location,month,new_cases,new_deaths
ABW,North America,Aruba,2020-01,0.0,0.0
ABW,North America,Aruba,2020-02,0.0,0.0
ABW,North America,Aruba,2020-03,50.0,0.0
ABW,North America,Aruba,2020-04,50.0,2.0
ABW,North America,Aruba,2020-05,1.0,1.0
ABW,North America,Aruba,2020-06,0.0,0.0
ABW,North America,Aruba,2020-07,18.0,0.0
ABW,North America,Aruba,2020-08,1729.0,5.0
ABW,North America,Aruba,2020-09,2024.0,17.0
ABW,North America,Aruba,2020-10,600.0,12.0
ABW,North America,Aruba,2020-11,319.0,8.0
ABW,North America,Aruba,2020-12,582.0,4.0
ABW,North America,Aruba,2021-01,1485.0,9.0
ABW,North America,Aruba,2021-02,946.0,13.0
ABW,North America,Aruba,2021-03,1490.0,11.0
ABW,North America,Aruba,2021-04,1291.0,16.0
ABW,North America,Aruba,2021-05,372.0,9.0
ABW,North America,Aruba,2021-06,175.0,0.0
ABW,North America,Aruba,2021-07,452.0,2.0
ABW,North America,Aruba,2021-08,2881.0,28.0
ABW,North America,Aruba,2021-09,983.0,29.0
ABW,North America,Aruba,2021-10,487.0,5.0
ABW,North America,Aruba,2021-11,442.0,3.0
ABW,North America,Aruba,2021-12,2697.0,7.0
ABW,North America,Aruba,2022-01,13697.0,12.0
ABW,North America,Aruba,2022-02,937.0,18.0
ABW,North America,Aruba,2022-03,311.0,1.0
ABW,North America,Aruba,2022-04,727.0,0.0
ABW,North America,Aruba,2022-05,1871.0,1.0
ABW,North America,Aruba,2022-06,4154.0,8.0
ABW,North America,Aruba,2022-07,1362.0,3.0
ABW,North America,Aruba,2022-08,768.0,3.0
ABW,North America,Aruba,2022-09,297.0,3.0
ABW,North America,Aruba,2022-10,189.0,2.0
ABW,North America,Aruba,2022-11,307.0,4.0
ABW,North America,Aruba,2022-12,219.0,44.0
ABW,North America,Aruba,2023-01,133.0,1.0
ABW,North America,Aruba,2023-02,51.0,1.0
ABW,North America,Aruba,2023-03,70.0,5.0
ABW,North America,Aruba,2023-04,0.0,0.0
ABW,North America,Aruba,2023-05,66.0,1.0
ABW,North America,Aruba,2023-06,20.0,2.0
ABW,North America,Aruba,2023-07,24.0,2.0
ABW,North America,Aruba,2023-08,0.0,0.0
ABW,North America,Aruba,2023-09,0.0,0.0
ABW,North America,Aruba,2023-10,0.0,0.0
ABW,North America,Aruba,2023-11,0.0,0.0
ABW,North America,Aruba,2023-12,0.0,0.0
AFG,Asia,Afghanistan,2020-01,0.0,0.0
AFG,Asia,Afghanistan,2020-02,1.0,0.0
AFG,Asia,Afghanistan,2020-03,113.0,4.0
AFG,Asia,Afghanistan,2020-04,1713.0,56.0
AFG,Asia,Afghanistan,2020-05,12616.0,188.0
AFG,Asia,Afghanistan,2020-06,16795.0,485.0
AFG,Asia,Afghanistan,2020-07,5304.0,538.0
AFG,Asia,Afghanistan,2020-08,1601.0,131.0
AFG,Asia,Afghanistan,2020-09,1111.0,56.0
AFG,Asia,Afghanistan,2020-10,2080.0,75.0
AFG,Asia,Afghanistan,2020-11,4881.0,230.0
AFG,Asia,Afghanistan,2020-12,6115.0,426.0
AFG,Asia,Afghanistan,2021-01,2693.0,211.0
AFG,Asia,Afghanistan,2021-02,691.0,43.0
AFG,Asia,Afghanistan,2021-03,740.0,41.0
AFG,Asia,Afghanistan,2021-04,3291.0,141.0
AFG,Asia,Afghanistan,2021-05,12093.0,319.0
AFG,Asia,Afghanistan,2021-06,46821.0,1927.0
AFG,Asia,Afghanistan,2021-07,28495.0,1837.0
AFG,Asia,Afghanistan,2021-08,6066.0,410.0
AFG,Asia,Afghanistan,2021-09,1832.0,86.0
AFG,Asia,Afghanistan,2021-10,1036.0,68.0
AFG,Asia,Afghanistan,2021-11,1172.0,36.0
AFG,Asia,Afghanistan,2021-12,799.0,48.0
AFG,Asia,Afghanistan,2022-01,4081.0,53.0
AFG,Asia,Afghanistan,2022-02,11255.0,184.0
AFG,Asia,Afghanistan,2022-03,4299.0,72.0
AFG,Asia,Afghanistan,2022-04,1179.0,18.0
AFG,Asia,Afghanistan,2022-05,1390.0,20.0
AFG,Asia,Afghanistan,2022-06,2167.0,19.0
AFG,Asia,Afghanistan,2022-07,3150.0,25.0
AFG,Asia,Afghanistan,2022-08,7670.0,30.0
AFG,Asia,Afghanistan,2022-09,5817.0,22.0
AFG,Asia,Afghanistan,2022-10,3926.0,22.0
AFG,Asia,Afghanistan,2022-11,2837.0,12.0
AFG,Asia,Afghanistan,2022-12,1724.0,16.0
AFG,Asia,Afghanistan,2023-01,925.0,19.0
AFG,Asia,Afghanistan,2023-02,843.0,11.0
AFG,Asia,Afghanistan,2023-03,1153.0,3.0
AFG,Asia,Afghanistan,2023-04,4405.0,10.0
AFG,Asia,Afghanistan,2023-05,6811.0,24.0
AFG,Asia,Afghanistan,2023-06,1589.0,12.0
AFG,Asia,Afghanistan,2023-07,955.0,8.0
AFG,Asia,Afghanistan,2023-08,1053.0,8.0
AFG,Asia,Afghanistan,2023-09,957.0,6.0
AFG,Asia,Afghanistan,2023-10,1399.0,3.0
AFG,Asia,Afghanistan,2023-11,1534.0,12.0
AFG,Asia,Afghanistan,2023-12,85.0,0.0
AGO,Africa,Angola,2020-01,0.0,0.0
AGO,Africa,Angola,2020-02,0.0,0.0
AGO,Africa,Angola,2020-03,4.0,0.0
AGO,Africa,Angola,2020-04,23.0,0.0
AGO,Africa,Angola,2020-05,57.0,4.0
AGO,Africa,Angola,2020-06,192.0,7.0
AGO,Africa,Angola,2020-07,833.0,40.0
AGO,Africa,Angola,2020-08,1515.0,56.0
AGO,Africa,Angola,2020-09,2281.0,67.0
AGO,Africa,Angola,2020-10,5653.0,108.0
AGO,Africa,Angola,2020-11,4545.0,64.0
AGO,Africa,Angola,2020-12,2330.0,59.0
AGO,Africa,Angola,2021-01,2349.0,59.0
AGO,Africa,Angola,2021-02,1000.0,42.0
AGO,Africa,Angola,2021-03,1400.0,30.0
AGO,Africa,Angola,2021-04,4249.0,58.0
AGO,Africa,Angola,2021-05,7935.0,170.0
AGO,Africa,Angola,2021-06,4316.0,130.0
AGO,Africa,Angola,2021-07,3964.0,114.0
AGO,Africa,Angola,2021-08,4685.0,202.0
AGO,Africa,Angola,2021-09,9252.0,327.0
AGO,Africa,Angola,2021-10,7791.0,171.0
AGO,Africa,Angola,2021-11,781.0,25.0
AGO,Africa,Angola,2021-12,11632.0,24.0
AGO,Africa,Angola,2022-01,21289.0,138.0
AGO,Africa,Angola,2022-02,625.0,4.0
AGO,Africa,Angola,2022-03,437.0,1.0
AGO,Africa,Angola,2022-04,185.0,0.0
AGO,Africa,Angola,2022-05,516.0,0.0
AGO,Africa,Angola,2022-06,1481.0,0.0
AGO,Africa,Angola,2022-07,1155.0,16.0
AGO,Africa,Angola,2022-08,617.0,1.0
AGO,Africa,Angola,2022-09,138.0,0.0
AGO,Africa,Angola,2022-10,718.0,1.0
AGO,Africa,Angola,2022-11,802.0,7.0
AGO,Africa,Angola,2022-12,345.0,5.0
AGO,Africa,Angola,2023-01,110.0,1.0
AGO,Africa,Angola,2023-02,72.0,2.0
AGO,Africa,Angola,2023-03,46.0,0.0
AGO,Africa,Angola,2023-04,61.0,1.0
AGO,Africa,Angola,2023-05,467.0,2.0
AGO,Africa,Angola,2023-06,55.0,0.0
AGO,Africa,Angola,2023-07,27.0,0.0
AGO,Africa,Angola,2023-08,11.0,0.0
AGO,Africa,Angola,2023-09,24.0,0.0
AGO,Africa,Angola,2023-10,10.0,0.0
AGO,Africa,Angola,2023-11,24.0,0.0
AGO,Africa,Angola,2023-12,0.0,0.0
AIA,North America,Anguilla,2020-01,0.0,0.0
AIA,North America,Anguilla,2020-02,0.0,0.0
AIA,North America,Anguilla,2020-03,2.0,0.0
AIA,North America,Anguilla,2020-04,1.0,0.0
AIA,North America,Anguilla,2020-05,0.0,0.0
AIA,North America,Anguilla,2020-06,0.0,0.0
AIA,North America,Anguilla,2020-07,0.0,0.0
AIA,North America,Anguilla,2020-08,0.0,0.0
AIA,North America,Anguilla,2020-09,0.0,0.0
AIA,North America,Anguilla,2020-10,0.0,0.0
AIA,North America,Anguilla,2020-11,3.0,0.0
AIA,North America,Anguilla,2020-12,7.0,0.0
AIA,North America,Anguilla,2021-01,4.0,0.0
AIA,North America,Anguilla,2021-02,1.0,0.0
AIA,North America,Anguilla,2021-03,7.0,0.0
AIA,North America,Anguilla,2021-04,66.0,0.0
AIA,North America,Anguilla,2021-05,18.0,0.0
AIA,North America,Anguilla,2021-06,0.0,0.0
AIA,North America,Anguilla,2021-07,5.0,0.0
AIA,North America,Anguilla,2021-08,103.0,0.0
AIA,North America,Anguilla,2021-09,172.0,1.0
AIA,North America,Anguilla,2021-10,503.0,0.0
AIA,North America,Anguilla,2021-11,442.0,2.0
AIA,North America,Anguilla,2021-12,340.0,2.0
AIA,North America,Anguilla,2022-01,650.0,3.0
AIA,North America,Anguilla,2022-02,204.0,1.0
AIA,North America,Anguilla,2022-03,172.0,0.0
AIA,North America,Anguilla,2022-04,88.0,0.0
AIA,North America,Anguilla,2022-05,415.0,0.0
AIA,North America,Anguilla,2022-06,253.0,0.0
AIA,North America,Anguilla,2022-07,124.0,1.0
AIA,North America,Anguilla,2022-08,257.0,1.0
AIA,North America,Anguilla,2022-09,28.0,1.0
AIA,North America,Anguilla,2022-10,1.0,0.0
AIA,North America,Anguilla,2022-11,0.0,0.0
AIA,North America,Anguilla,2022-12,38.0,0.0
AIA,North America,Anguilla,2023-01,0.0,0.0
AIA,North America,Anguilla,2023-02,0.0,0.0
AIA,North America,Anguilla,2023-03,0.0,0.0
AIA,North America,Anguilla,2023-04,0.0,0.0
AIA,North America,Anguilla,2023-05,0.0,0.0
AIA,North America,Anguilla,2023-06,0.0,0.0
AIA,North America,Anguilla,2023-07,0.0,0.0
AIA,North America,Anguilla,2023-08,0.0,0.0
AIA,North America,Anguilla,2023-09,0.0,0.0
AIA,North America,Anguilla,2023-10,0.0,0.0
AIA,North America,Anguilla,2023-11,0.0,0.0
AIA,North America,Anguilla,2023-12,0.0,0.0
ALB,Europe,Albania,2020-01,0.0,0.0
ALB,Europe,Albania,2020-02,0.0,0.0
ALB,Europe,Albania,2020-03,212.0,10.0
ALB,Europe,Albania,2020-04,538.0,20.0
ALB,Europe,Albania,2020-05,349.0,3.0
ALB,Europe,Albania,2020-06,1303.0,22.0
ALB,Europe,Albania,2020-07,2703.0,95.0
ALB,Europe,Albania,2020-08,4174.0,125.0
ALB,Europe,Albania,2020-09,4112.0,105.0
ALB,Europe,Albania,2020-10,6924.0,119.0
ALB,Europe,Albania,2020-11,16475.0,288.0
ALB,Europe,Albania,2020-12,20356.0,383.0
ALB,Europe,Albania,2021-01,19204.0,188.0
ALB,Europe,Albania,2021-02,28879.0,398.0
ALB,Europe,Albania,2021-03,19190.0,460.0
ALB,Europe,Albania,2021-04,6440.0,170.0
ALB,Europe,Albania,2021-05,1438.0,63.0
ALB,Europe,Albania,2021-06,216.0,7.0
ALB,Europe,Albania,2021-07,486.0,1.0
ALB,Europe,Albania,2021-08,11848.0,35.0
ALB,Europe,Albania,2021-09,23935.0,176.0
ALB,Europe,Albania,2021-10,15558.0,241.0
ALB,Europe,Albania,2021-11,15215.0,180.0
ALB,Europe,Albania,2021-12,9344.0,123.0
ALB,Europe,Albania,2022-01,48183.0,125.0
ALB,Europe,Albania,2022-02,14343.0,125.0
ALB,Europe,Albania,2022-03,2104.0,30.0
ALB,Europe,Albania,2022-04,1400.0,4.0
ALB,Europe,Albania,2022-05,1152.0,1.0
ALB,Europe,Albania,2022-06,3086.0,1.0
ALB,Europe,Albania,2022-07,30111.0,40.0
ALB,Europe,Albania,2022-08,18147.0,44.0
ALB,Europe,Albania,2022-09,3558.0,7.0
ALB,Europe,Albania,2022-10,800.0,4.0
ALB,Europe,Albania,2022-11,441.0,1.0
ALB,Europe,Albania,2022-12,544.0,2.0
ALB,Europe,Albania,2023-01,455.0,0.0
ALB,Europe,Albania,2023-02,267.0,2.0
ALB,Europe,Albania,2023-03,365.0,5.0
ALB,Europe,Albania,2023-04,235.0,1.0
ALB,Europe,Albania,2023-05,0.0,0.0
ALB,Europe,Albania,2023-06,0.0,0.0
ALB,Europe,Albania,2023-07,0.0,0.0
ALB,Europe,Albania,2023-08,0.0,0.0
ALB,Europe,Albania,2023-09,0.0,0.0
ALB,Europe,Albania,2023-10,0.0,0.0
ALB,Europe,Albania,2023-11,0.0,0.0
ALB,Europe,Albania,2023-12,0.0,0.0
AND,Europe,Andorra,2020-01,0.0,0.0
AND,Europe,Andorra,2020-02,0.0,0.0
AND,Europe,Andorra,2020-03,376.0,12.0
AND,Europe,Andorra,2020-04,368.0,30.0
AND,Europe,Andorra,2020-05,20.0,9.0
AND,Europe,Andorra,2020-06,91.0,1.0
AND,Europe,Andorra,2020-07,67.0,0.0
AND,Europe,Andorra,2020-08,202.0,1.0
AND,Europe,Andorra,2020-09,842.0,0.0
AND,Europe,Andorra,2020-10,2699.0,22.0
AND,Europe,Andorra,2020-11,2047.0,1.0
AND,Europe,Andorra,2020-12,1271.0,8.0
AND,Europe,Andorra,2021-01,1902.0,17.0
AND,Europe,Andorra,2021-02,964.0,9.0
AND,Europe,Andorra,2021-03,1095.0,5.0
AND,Europe,Andorra,2021-04,1254.0,10.0
AND,Europe,Andorra,2021-05,495.0,2.0
AND,Europe,Andorra,2021-06,207.0,0.0
AND,Europe,Andorra,2021-07,778.0,1.0
AND,Europe,Andorra,2021-08,354.0,2.0
AND,Europe,Andorra,2021-09,177.0,0.0
AND,Europe,Andorra,2021-10,307.0,0.0
AND,Europe,Andorra,2021-11,1599.0,1.0
AND,Europe,Andorra,2021-12,6007.0,9.0
AND,Europe,Andorra,2022-01,12434.0,5.0
AND,Europe,Andorra,2022-02,2443.0,6.0
AND,Europe,Andorra,2022-03,2025.0,2.0
AND,Europe,Andorra,2022-04,1325.0,0.0
AND,Europe,Andorra,2022-05,1545.0,0.0
AND,Europe,Andorra,2022-06,880.0,0.0
AND,Europe,Andorra,2022-07,1734.0,0.0
AND,Europe,Andorra,2022-08,519.0,1.0
AND,Europe,Andorra,2022-09,200.0,1.0
AND,Europe,Andorra,2022-10,308.0,0.0
AND,Europe,Andorra,2022-11,289.0,1.0
AND,Europe,Andorra,2022-12,927.0,2.0
AND,Europe,Andorra,2023-01,88.0,1.0
AND,Europe,Andorra,2023-02,36.0,0.0
AND,Europe,Andorra,2023-03,55.0,0.0
AND,Europe,Andorra,2023-04,44.0,0.0
AND,Europe,Andorra,2023-05,41.0,0.0
AND,Europe,Andorra,2023-06,0.0,0.0
AND,Europe,Andorra,2023-07,0.0,0.0
AND,Europe,Andorra,2023-08,0.0,0.0
AND,Europe,Andorra,2023-09,0.0,0.0
AND,Europe,Andorra,2023-10,0.0,0.0
AND,Europe,Andorra,2023-11,0.0,0.0
AND,Europe,Andorra,2023-12,0.0,0.0
ARE,Asia,United Arab Emirates,2020-01,4.0,0.0
ARE,Asia,United Arab Emirates,2020-02,15.0,0.0
ARE,Asia,United Arab Emirates,2020-03,592.0,5.0
ARE,Asia,United Arab Emirates,2020-04,11318.0,93.0
ARE,Asia,United Arab Emirates,2020-05,21967.0,164.0
ARE,Asia,United Arab Emirates,2020-06,14350.0,52.0
ARE,Asia,United Arab Emirates,2020-07,11977.0,35.0
ARE,Asia,United Arab Emirates,2020-08,9467.0,33.0
ARE,Asia,United Arab Emirates,2020-09,23400.0,34.0
ARE,Asia,United Arab Emirates,2020-10,38418.0,74.0
ARE,Asia,United Arab Emirates,2020-11,36245.0,80.0
ARE,Asia,United Arab Emirates,2020-12,38339.0,95.0
ARE,Asia,United Arab Emirates,2021-01,94569.0,173.0
ARE,Asia,United Arab Emirates,2021-02,87933.0,375.0
ARE,Asia,United Arab Emirates,2021-03,70766.0,279.0
ARE,Asia,United Arab Emirates,2021-04,58902.0,92.0
ARE,Asia,United Arab Emirates,2021-05,50811.0,93.0
ARE,Asia,United Arab Emirates,2021-06,62087.0,130.0
ARE,Asia,United Arab Emirates,2021-07,48161.0,136.0
ARE,Asia,United Arab Emirates,2021-08,38053.0,96.0
ARE,Asia,United Arab Emirates,2021-09,18353.0,56.0
ARE,Asia,United Arab Emirates,2021-10,4097.0,41.0
ARE,Asia,United Arab Emirates,2021-11,2152.0,10.0
ARE,Asia,United Arab Emirates,2021-12,17535.0,16.0
ARE,Asia,United Arab Emirates,2022-01,83519.0,78.0
ARE,Asia,United Arab Emirates,2022-02,36338.0,61.0
ARE,Asia,United Arab Emirates,2022-03,11619.0,1.0
ARE,Asia,United Arab Emirates,2022-04,7323.0,0.0
ARE,Asia,United Arab Emirates,2022-05,9514.0,3.0
ARE,Asia,United Arab Emirates,2022-06,36198.0,10.0
ARE,Asia,United Arab Emirates,2022-07,46378.0,19.0
ARE,Asia,United Arab Emirates,2022-08,24499.0,7.0
ARE,Asia,United Arab Emirates,2022-09,12132.0,4.0
ARE,Asia,United Arab Emirates,2022-10,10316.0,3.0
ARE,Asia,United Arab Emirates,2022-11,6842.0,0.0
ARE,Asia,United Arab Emirates,2022-12,2729.0,0.0
ARE,Asia,United Arab Emirates,2023-01,2427.0,0.0
ARE,Asia,United Arab Emirates,2023-02,2585.0,1.0
ARE,Asia,United Arab Emirates,2023-03,5593.0,0.0
ARE,Asia,United Arab Emirates,2023-04,5277.0,0.0
ARE,Asia,United Arab Emirates,2023-05,4230.0,0.0
ARE,Asia,United Arab Emirates,2023-06,0.0,0.0
ARE,Asia,United Arab Emirates,2023-07,0.0,0.0
ARE,Asia,United Arab Emirates,2023-08,0.0,0.0
ARE,Asia,United Arab Emirates,2023-09,0.0,0.0
ARE,Asia,United Arab Emirates,2023-10,0.0,0.0
ARE,Asia,United Arab Emirates,2023-11,0.0,0.0
ARE,Asia,United Arab Emirates,2023-12,0.0,0.0
ARG,South America,Argentina,2020-01,0.0,0.0
ARG,South America,Argentina,2020-02,0.0,0.0
ARG,South America,Argentina,2020-03,1516.0,91.0
ARG,South America,Argentina,2020-04,4792.0,397.0
ARG,South America,Argentina,2020-05,16098.0,818.0
ARG,South America,Argentina,2020-06,57013.0,2464.0
ARG,South America,Argentina,2020-07,142759.0,5811.0
ARG,South America,Argentina,2020-08,241296.0,8312.0
ARG,South America,Argentina,2020-09,339191.0,10415.0
ARG,South America,Argentina,2020-10,409334.0,10394.0
ARG,South America,Argentina,2020-11,257432.0,5530.0
ARG,South America,Argentina,2020-12,204888.0,4039.0
ARG,South America,Argentina,2021-01,319233.0,5445.0
ARG,South America,Argentina,2021-02,189401.0,3511.0
ARG,South America,Argentina,2021-03,265418.0,4941.0
ARG,South America,Argentina,2021-04,649167.0,12832.0
ARG,South America,Argentina,2021-05,811082.0,16997.0
ARG,South America,Argentina,2021-06,659487.0,12821.0
ARG,South America,Argentina,2021-07,443138.0,7212.0
ARG,South America,Argentina,2021-08,246193.0,3505.0
ARG,South America,Argentina,2021-09,67688.0,964.0
ARG,South America,Argentina,2021-10,34100.0,324.0
ARG,South America,Argentina,2021-11,44472.0,379.0
ARG,South America,Argentina,2021-12,376824.0,974.0
ARG,South America,Argentina,2022-01,2672438.0,7656.0
ARG,South America,Argentina,2022-02,449982.0,2206.0
ARG,South America,Argentina,2022-03,125579.0,283.0
ARG,South America,Argentina,2022-04,43709.0,221.0
ARG,South America,Argentina,2022-05,158343.0,347.0
ARG,South America,Argentina,2022-06,136599.0,181.0
ARG,South America,Argentina,2022-07,193135.0,299.0
ARG,South America,Argentina,2022-08,117918.0,342.0
ARG,South America,Argentina,2022-09,30195.0,186.0
ARG,South America,Argentina,2022-10,10455.0,94.0
ARG,South America,Argentina,2022-11,8372.0,34.0
ARG,South America,Argentina,2022-12,163892.0,99.0
ARG,South America,Argentina,2023-01,145996.0,297.0
ARG,South America,Argentina,2023-02,6990.0,42.0
ARG,South America,Argentina,2023-03,832.0,9.0
ARG,South America,Argentina,2023-04,0.0,0.0
ARG,South America,Argentina,2023-05,868.0,4.0
ARG,South America,Argentina,2023-06,2315.0,19.0
ARG,South America,Argentina,2023-07,3669.0,37.0
ARG,South America,Argentina,2023-08,8037.0,39.0
ARG,South America,Argentina,2023-09,7963.0,63.0
ARG,South America,Argentina,2023-10,3941.0,29.0
ARG,South America,Argentina,2023-11,1155.0,15.0
ARG,South America,Argentina,2023-12,0.0,0.0
ARM,Asia,Armenia,2020-01,0.0,0.0
ARM,Asia,Armenia,2020-02,0.0,0.0
ARM,Asia,Armenia,2020-03,532.0,3.0
ARM,Asia,Armenia,2020-04,1534.0,29.0
ARM,Asia,Armenia,2020-05,7216.0,99.0
ARM,Asia,Armenia,2020-06,16260.0,312.0
ARM,Asia,Armenia,2020-07,13008.0,295.0
ARM,Asia,Armenia,2020-08,5231.0,141.0
ARM,Asia,Armenia,2020-09,6578.0,80.0
ARM,Asia,Armenia,2020-10,39454.0,382.0
ARM,Asia,Armenia,2020-11,45311.0,823.0
ARM,Asia,Armenia,2020-12,24285.0,659.0
ARM,Asia,Armenia,2021-01,7617.0,257.0
ARM,Asia,Armenia,2021-02,5032.0,112.0
ARM,Asia,Armenia,2021-03,20581.0,323.0
ARM,Asia,Armenia,2021-04,23425.0,593.0
ARM,Asia,Armenia,2021-05,6606.0,330.0
ARM,Asia,Armenia,2021-06,2425.0,76.0
ARM,Asia,Armenia,2021-07,5015.0,100.0
ARM,Asia,Armenia,2021-08,12025.0,230.0
ARM,Asia,Armenia,2021-09,19562.0,475.0
ARM,Asia,Armenia,2021-10,46629.0,1009.0
ARM,Asia,Armenia,2021-11,30192.0,1239.0
ARM,Asia,Armenia,2021-12,6412.0,405.0
ARM,Asia,Armenia,2022-01,22865.0,81.0
ARM,Asia,Armenia,2022-02,52037.0,408.0
ARM,Asia,Armenia,2022-03,2687.0,152.0
ARM,Asia,Armenia,2022-04,348.0,9.0
ARM,Asia,Armenia,2022-05,96.0,3.0
ARM,Asia,Armenia,2022-06,280.0,1.0
ARM,Asia,Armenia,2022-07,2122.0,7.0
ARM,Asia,Armenia,2022-08,9033.0,22.0
ARM,Asia,Armenia,2022-09,7988.0,22.0
ARM,Asia,Armenia,2022-10,2397.0,26.0
ARM,Asia,Armenia,2022-11,598.0,1.0
ARM,Asia,Armenia,2022-12,239.0,6.0
ARM,Asia,Armenia,2023-01,333.0,3.0
ARM,Asia,Armenia,2023-02,866.0,8.0
ARM,Asia,Armenia,2023-03,1639.0,22.0
ARM,Asia,Armenia,2023-04,604.0,4.0
ARM,Asia,Armenia,2023-05,141.0,3.0
ARM,Asia,Armenia,2023-06,30.0,1.0
ARM,Asia,Armenia,2023-07,49.0,0.0
ARM,Asia,Armenia,2023-08,75.0,0.0
ARM,Asia,Armenia,2023-09,293.0,0.0
ARM,Asia,Armenia,2023-10,1082.0,16.0
ARM,Asia,Armenia,2023-11,375.0,7.0
ARM,Asia,Armenia,2023-12,0.0,0.0
ASM,Oceania,American Samoa,2020-01,0.0,0.0
ASM,Oceania,American Samoa,2020-02,0.0,0.0
ASM,Oceania,American Samoa,2020-03,0.0,0.0
ASM,Oceania,American Samoa,2020-04,0.0,0.0
ASM,Oceania,American Samoa,2020-05,0.0,0.0
ASM,Oceania,American Samoa,2020-06,0.0,0.0
ASM,Oceania,American Samoa,2020-07,0.0,0.0
ASM,Oceania,American Samoa,2020-08,0.0,0.0
ASM,Oceania,American Samoa,2020-09,0.0,0.0
ASM,Oceania,American Samoa,2020-10,0.0,0.0
ASM,Oceania,American Samoa,2020-11,0.0,0.0
ASM,Oceania,American Samoa,2020-12,0.0,0.0
ASM,Oceania,American Samoa,2021-01,0.0,0.0
ASM,Oceania,American Samoa,2021-02,0.0,0.0
ASM,Oceania,American Samoa,2021-03,0.0,0.0
ASM,Oceania,American Samoa,2021-04,0.0,0.0
ASM,Oceania,American Samoa,2021-05,0.0,0.0
ASM,Oceania,American Samoa,2021-06,0.0,0.0
ASM,Oceania,American Samoa,2021-07,0.0,0.0
ASM,Oceania,American Samoa,2021-08,0.0,0.0
ASM,Oceania,American Samoa,2021-09,1.0,0.0
ASM,Oceania,American Samoa,2021-10,3.0,0.0
ASM,Oceania,American Samoa,2021-11,6.0,0.0
ASM,Oceania,American Samoa,2021-12,1.0,0.0
ASM,Oceania,American Samoa,2022-01,11.0,0.0
ASM,Oceania,American Samoa,2022-02,62.0,0.0
ASM,Oceania,American Samoa,2022-03,3733.0,4.0
ASM,Oceania,American Samoa,2022-04,2005.0,22.0
ASM,Oceania,American Samoa,2022-05,325.0,5.0
ASM,Oceania,American Samoa,2022-06,358.0,0.0
ASM,Oceania,American Samoa,2022-07,1261.0,2.0
ASM,Oceania,American Samoa,2022-08,402.0,1.0
ASM,Oceania,American Samoa,2022-09,82.0,0.0
ASM,Oceania,American Samoa,2022-10,7.0,0.0
ASM,Oceania,American Samoa,2022-11,7.0,0.0
ASM,Oceania,American Samoa,2022-12,21.0,0.0
ASM,Oceania,American Samoa,2023-01,35.0,0.0
ASM,Oceania,American Samoa,2023-02,0.0,0.0
ASM,Oceania,American Samoa,2023-03,6.0,0.0
ASM,Oceania,American Samoa,2023-04,3.0,0.0
ASM,Oceania,American Samoa,2023-05,3.0,0.0
ASM,Oceania,American Samoa,2023-06,0.0,0.0
ASM,Oceania,American Samoa,2023-07,9.0,0.0
ASM,Oceania,American Samoa,2023-08,0.0,0.0
ASM,Oceania,American Samoa,2023-09,18.0,0.0
ASM,Oceania,American Samoa,2023-10,0.0,0.0
ASM,Oceania,American Samoa,2023-11,0.0,0.0
ASM,Oceania,American Samoa,2023-12,0.0,0.0
ATG,North America,Antigua and Barbuda,2020-01,0.0,0.0
ATG,North America,Antigua and Barbuda,2020-02,0.0,0.0
ATG,North America,Antigua and Barbuda,2020-03,7.0,0.0
ATG,North America,Antigua and Barbuda,2020-04,17.0,3.0
ATG,North America,Antigua and Barbuda,2020-05,1.0,0.0
ATG,North America,Antigua and Barbuda,2020-06,40.0,0.0
ATG,North America,Antigua and Barbuda,2020-07,26.0,0.0
ATG,North America,Antigua and Barbuda,2020-08,3.0,0.0
ATG,North America,Antigua and Barbuda,2020-09,7.0,0.0
ATG,North America,Antigua and Barbuda,2020-10,26.0,0.0
ATG,North America,Antigua and Barbuda,2020-11,14.0,1.0
ATG,North America,Antigua and Barbuda,2020-12,17.0,1.0
ATG,North America,Antigua and Barbuda,2021-01,60.0,2.0
ATG,North America,Antigua and Barbuda,2021-02,508.0,7.0
ATG,North America,Antigua and Barbuda,2021-03,410.0,14.0
ATG,North America,Antigua and Barbuda,2021-04,96.0,4.0
ATG,North America,Antigua and Barbuda,2021-05,36.0,10.0
ATG,North America,Antigua and Barbuda,2021-06,3.0,0.0
ATG,North America,Antigua and Barbuda,2021-07,40.0,1.0
ATG,North America,Antigua and Barbuda,2021-08,410.0,1.0
ATG,North America,Antigua and Barbuda,2021-09,1447.0,32.0
ATG,North America,Antigua and Barbuda,2021-10,880.0,26.0
ATG,North America,Antigua and Barbuda,2021-11,101.0,15.0
ATG,North America,Antigua and Barbuda,2021-12,154.0,2.0
ATG,North America,Antigua and Barbuda,2022-01,2263.0,8.0
ATG,North America,Antigua and Barbuda,2022-02,879.0,8.0
ATG,North America,Antigua and Barbuda,2022-03,54.0,0.0
ATG,North America,Antigua and Barbuda,2022-04,135.0,1.0
ATG,North America,Antigua and Barbuda,2022-05,493.0,2.0
ATG,North America,Antigua and Barbuda,2022-06,506.0,3.0
ATG,North America,Antigua and Barbuda,2022-07,148.0,3.0
ATG,North America,Antigua and Barbuda,2022-08,176.0,1.0
ATG,North America,Antigua and Barbuda,2022-09,149.0,1.0
ATG,North America,Antigua and Barbuda,2022-10,8.0,0.0
ATG,North America,Antigua and Barbuda,2022-11,0.0,0.0
